product_id,product_category,sub_type,model_name,capacity_tons,capacity_liters,capacity_kg,capacity_place_settings,technology,feature_1,energy_rating_stars,color,price_inr,manufacturing_date,warranty_years,customer_rating,city,platform,discount_offered,availability,warranty_duration_months,review_sentiment,return_status,complaint_text,resolved_status,review_date,reviewer_location,product_name,username
450,Washing Machine,Semi-Automatic,Lloyd LWMS80,NULL,NULL,8,NULL,4 Wash Program,Buzzer,5,Blue,10800,2023-06-19,2,3.9,Udaipur,Amazon,8,In Stock,24,Neutral,No,NULL,Resolved,2023-07-24,Udaipur,Lloyd 8 kg Semi-Automatic Top Loading Washing Machine,user227
451,Refrigerator,Side-by-Side,Lloyd GLSF600DGLT1EB,NULL,600,NULL,NULL,Inverter,Holiday Mode,NULL,Glass,79500,2023-05-12,1,4.7,Jalandhar,Flipkart,20,In Stock,12,Positive,No,NULL,Resolved,2023-06-16,Jalandhar,Lloyd 600 L Frost Free Side-by-Side Refrigerator,user338
452,Water Purifier,Alkaline,Fab,NULL,7,NULL,NULL,Alkaline,i-Protect Purification,NULL,White,14800,2023-04-05,1,4.7,Warangal,Tata Cliq,15,In Stock,12,Positive,No,NULL,Resolved,2023-05-12,Warangal,Havells Fab 7-litres Alkaline Water Purifier,user449
453,Fans,Table Fan,Velocity,NULL,NULL,NULL,NULL,NULL,Aerodynamically designed blades,NULL,Blue,1950,2023-08-29,2,4.3,Guntur,Amazon,5,In Stock,24,Positive,No,NULL,Resolved,2023-10-03,Guntur,Havells Velocity 400mm Table Fan,user560
454,Air Cooler,Tower,Momenta,NULL,36,NULL,NULL,Honeycomb Pads,Remote Control,NULL,White,9400,2023-07-29,1,4.2,Noida,Croma,10,In Stock,12,Positive,No,NULL,Resolved,2023-09-03,Noida,Havells Momenta 36L Tower Air Cooler,user671
455,Geyser,Gas,Proton,NULL,6,NULL,NULL,NULL,Child Lock,NULL,White,5400,2023-05-03,2,4.4,Gurgaon,Flipkart,10,In Stock,24,Positive,No,NULL,Resolved,2023-06-07,Gurgaon,Havells Proton 6 L Gas Water Heater,user782
456,Kitchen Appliances,Air Fryer,ProLife Digi,NULL,4,NULL,NULL,Air Filtration System,Auto Shut-off,NULL,Black,8900,2023-04-16,2,4.6,Bhavnagar,Amazon,10,In Stock,24,Positive,No,NULL,Resolved,2023-05-23,Bhavnagar,Havells ProLife Digi 1230-Watt Air Fryer,user893
457,Fans,Ceiling Fan,Amelia,NULL,NULL,NULL,NULL,BLDC Motor,Smart Mode,5,Ivory,6400,2023-03-29,2,4.8,Jamnagar,Havells Store,5,In Stock,24,Positive,No,NULL,Resolved,2023-05-05,Jamnagar,Havells Amelia 1200mm Ceiling Fan,user994
458,Air Conditioner,Split AC,Lloyd GLS12I5FWGEV,1,NULL,NULL,NULL,Inverter,Golden Eva Coils,5,White,39500,2023-07-21,1,4.5,Cuttack,Reliance Digital,12,In Stock,12,Positive,No,NULL,Resolved,2023-08-25,Cuttack,Lloyd 1 Ton 5 Star Inverter Split AC,user117
459,Washing Machine,Top Load,Lloyd LWMT70,NULL,NULL,7,NULL,5D Wash,Fuzzy Logic,5,Grey,16800,2023-06-26,2,4.1,Bikaner,Amazon,10,In Stock,24,Positive,No,NULL,Resolved,2023-07-31,Bikaner,Lloyd 7 kg 5 Star Fully-Automatic Top Load Washing Machine,user228
460,Refrigerator,Single Door,Lloyd GLDF215SBBT2EB,NULL,215,NULL,NULL,Direct Cool,Stabilizer Free Operation,5,Maroon,16800,2023-05-23,1,4.4,Aligarh,Flipkart,10,In Stock,12,Positive,No,NULL,Resolved,2023-06-27,Aligarh,Lloyd 215 L 5 Star Direct Cool Single Door Refrigerator,user339
461,Water Purifier,RO,Zinger,NULL,6.5,NULL,NULL,RO+UV,Mineral Corrector,NULL,Silver,17800,2023-04-22,1,4.6,Kolhapur,Tata Cliq,10,In Stock,12,Positive,No,NULL,Resolved,2023-05-29,Kolhapur,Havells Zinger 6.5-litres RO+UV Water Purifier,user450
462,Fans,Exhaust Fan,Ventilair DSP,NULL,NULL,NULL,NULL,NULL,Powder Coated Finish,NULL,Grey,1950,2023-08-13,1,4.1,Siliguri,Amazon,8,In Stock,12,Positive,No,NULL,Resolved,2023-09-18,Siliguri,Havells Ventilair DSP 230mm Exhaust Fan,user561
463,Air Cooler,Personal,Cielo,NULL,22,NULL,NULL,Honeycomb Pads,Thermal Overload Protection,NULL,White,6400,2023-07-17,1,3.9,Ujjain,Croma,10,In Stock,12,Neutral,No,NULL,Resolved,2023-08-21,Ujjain,Havells Cielo 22L Personal Air Cooler,user672
464,Geyser,Storage,Puro Plus,NULL,25,NULL,NULL,Incoloy Glass Coated Heating Element,Adjustable Knob,5,Ivory,10800,2023-05-20,2,4.5,Jhansi,Flipkart,12,In Stock,24,Positive,No,NULL,Resolved,2023-06-24,Jhansi,Havells Puro Plus 25 L Storage Water Heater,user783
465,Kitchen Appliances,Oven Toaster Griller (OTG),Premia,NULL,24,NULL,NULL,6-element design,Motorized rotisserie,NULL,Black,6900,2023-04-08,1,4.4,Nellore,Amazon,10,In Stock,12,Positive,No,NULL,Resolved,2023-05-15,Nellore,Havells Premia 24-Litre Oven Toaster Griller,user894
466,Fans,Ceiling Fan,Efficiencia Neo,NULL,NULL,NULL,NULL,BLDC Motor,Energy Saving,5,Brown,3100,2023-03-12,2,4.3,Erode,Havells Store,5,In Stock,24,Positive,No,NULL,Resolved,2023-04-16,Erode,Havells Efficiencia Neo 1200mm Ceiling Fan,user995
467,Air Conditioner,Split AC,Lloyd GLS24I5FWGAV,2,NULL,NULL,NULL,Inverter,4-way Swing,5,White,59500,2023-07-05,1,4.3,Belgaum,Reliance Digital,15,In Stock,12,Positive,No,NULL,Resolved,2023-08-09,Belgaum,Lloyd 2 Ton 5 Star Inverter Split AC,user118
468,Washing Machine,Front Load,Lloyd LWMF90,NULL,NULL,9,NULL,Inverter Motor,Allergy Safe,5,Graphite,34500,2023-06-12,2,4.5,Mangalore,Amazon,12,In Stock,24,Positive,No,NULL,Resolved,2023-07-17,Mangalore,Lloyd 9 kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine,user229
469,Refrigerator,Double Door,Lloyd GLFF342ADST2EB,NULL,342,NULL,NULL,Frost Free,Deodorizer,2,Steel,31800,2023-05-05,1,4.2,Tirunelveli,Flipkart,10,In Stock,12,Positive,No,NULL,Resolved,2023-06-09,Tirunelveli,Lloyd 342 L 2 Star Frost Free Double Door Refrigerator,user340
470,Water Purifier,UV,Active,NULL,5,NULL,NULL,UV,Dual-layer protection,NULL,White,7900,2023-04-28,1,4.4,Malappuram,Tata Cliq,10,In Stock,12,Positive,No,NULL,Resolved,2023-06-04,Malappuram,Havells Active 5-litres UV Water Purifier,user451
471,Fans,Wall Fan,Hi-Speed,NULL,NULL,NULL,NULL,NULL,High Speed Motor,NULL,Black,2450,2023-08-16,2,4.4,Thrissur,Amazon,8,In Stock,24,Positive,No,NULL,Resolved,2023-09-21,Thrissur,Havells Hi-Speed 400mm Wall Fan,user562
472,Air Cooler,Desert,Superb,NULL,65,NULL,NULL,Honeycomb Pads,3-Side Cooling,NULL,White,9900,2023-07-10,1,3.8,Kollam,Croma,10,In Stock,12,Neutral,No,NULL,Resolved,2023-08-14,Kollam,Havells Superb 65L Desert Air Cooler,user673
473,Geyser,Instant,Carlo,NULL,3,NULL,NULL,NULL,Stainless Steel Tank,NULL,White,3950,2023-05-27,2,4.6,Palakkad,Flipkart,12,In Stock,24,Positive,No,NULL,Resolved,2023-07-01,Palakkad,Havells Carlo 3 L Instant Water Heater,user784
474,Kitchen Appliances,Blender,Power Blend,NULL,1.5,NULL,NULL,3-speed control,Pulse function,NULL,Black,3950,2023-04-15,2,4.3,Kottayam,Amazon,10,In Stock,24,Positive,No,NULL,Resolved,2023-05-22,Kottayam,Havells Power Blend 1000W Blender,user895
475,Fans,Ceiling Fan,Florence,NULL,NULL,NULL,NULL,Underlight,Pull-cord operation,NULL,Antique Brass,7900,2023-03-26,2,4.7,Kannur,Havells Store,5,In Stock,24,Positive,No,NULL,Resolved,2023-05-02,Kannur,Havells Florence 1200mm Underlight Ceiling Fan,user996
476,Air Conditioner,Split AC,Lloyd GLS18I3FWGEV,1.5,NULL,NULL,NULL,Inverter,PM 2.5 Filter,3,White,41500,2023-07-26,1,4.2,Kozhikode,Reliance Digital,15,In Stock,12,Positive,No,NULL,Resolved,2023-08-30,Kozhikode,Lloyd 1.5 Ton 3 Star Inverter Split AC,user119
477,Washing Machine,Semi-Automatic,Lloyd LWMS90,NULL,NULL,9,NULL,5 Wash Program,Magic Filter,5,Red,11800,2023-06-05,2,3.8,Alappuzha,Amazon,8,In Stock,24,Neutral,No,NULL,Resolved,2023-07-10,Alappuzha,Lloyd 9 kg Semi-Automatic Top Loading Washing Machine,user230
478,Refrigerator,Side-by-Side,Lloyd GLSF580DGLT1EB,NULL,580,NULL,NULL,Inverter,Water & Ice Dispenser,NULL,Glass,89500,2023-05-30,1,4.8,Nagercoil,Flipkart,20,In Stock,12,Positive,No,NULL,Resolved,2023-07-04,Nagercoil,Lloyd 580 L Frost Free Side-by-Side Refrigerator,user341
479,Water Purifier,Alkaline,Delite DX,NULL,6.5,NULL,NULL,Alkaline+RO+UV,Triple Protection,NULL,Sea Green,18800,2023-04-10,1,4.7,Thoothukudi,Tata Cliq,15,In Stock,12,Positive,No,NULL,Resolved,2023-05-17,Thoothukudi,Havells Delite DX 6.5-litres Alkaline Water Purifier,user452
480,Switches & Sockets,Modular Switch,Oro,NULL,NULL,NULL,NULL,Metallic Finish,Soft Touch Operation,NULL,Pearl White,180,2024-11-10,5,4.8,Navi Mumbai,Local Electric Store,5,In Stock,60,Positive,No,NULL,Not Applicable,2025-01-15,Navi Mumbai,Havells Oro 10A 1-Way Modular Switch,electech_homes
481,Appliances,Air Fryer,Vantage Digi,NULL,5,NULL,NULL,Aero Crisp,8 Preset Menus,4,Black,8999,2025-02-01,2,2.5,Bangalore,Amazon,15,In Stock,24,Negative,Yes,The digital panel stopped responding after one week. Error E1 displayed.,Pending,2025-03-10,Bangalore,Havells Vantage Digi 5L Air Fryer,techie_disappointed
482,Fans,Ceiling Fan,Enticer Art,NULL,NULL,NULL,NULL,Decorative Rings,High Speed Motor,3,Brushed Nickel,4800,2024-10-20,2,4.6,Delhi,Flipkart,10,In Stock,24,Positive,No,NULL,Not Applicable,2024-12-05,Gurgaon,Havells Enticer Art 1200mm Ceiling Fan,decor_lover
483,Personal Grooming,Hair Straightener,HC4045,NULL,NULL,NULL,NULL,Ceramic Coated Plates,5 Temp Settings,NULL,Vibrant Purple,2100,2025-05-15,2,4.4,Mumbai,Croma,20,In Stock,24,Positive,No,NULL,Not Applicable,2025-06-22,Mumbai,Havells HC4045 Hair Straightener,style_icon
484,Lighting,Smart Bulb,Sync,NULL,NULL,NULL,NULL,Wi-Fi Enabled,16 Million Colours,NULL,White,799,2025-01-05,2,4.1,Pune,Amazon,15,In Stock,24,Neutral,No,App connectivity is sometimes unstable.,Resolved,2025-02-18,Pune,Havells Sync 9W Smart LED Bulb,smart_home_guy
485,Water Heaters,Storage Geyser,Puro Turbo,NULL,25,NULL,NULL,Feroglas Tech,Whirlflow Technology,5,White/Grey,9800,2024-09-12,3,4.7,Chennai,Havells e-Store,10,In Stock,36,Positive,No,NULL,Not Applicable,2024-10-30,Chennai,Havells Puro Turbo 25L Storage Water Heater,chennai_family
486,Appliances,Mixer Grinder,Silencio,NULL,NULL,NULL,NULL,Low Noise Operation,1000W Motor,NULL,Black/Steel,6200,2024-12-11,5,4.8,Hyderabad,Flipkart,5,In Stock,60,Positive,No,NULL,Not Applicable,2025-01-20,Hyderabad,Havells Silencio 1000W Mixer Grinder,peaceful_cook
487,Air Conditioner,Split AC,Lloyd,1.5,NULL,NULL,NULL,Inverter Compressor,Anti-Viral Filter,5,White,47500,2025-03-01,1,4.5,Navi Mumbai,Croma,12,In Stock,12,Positive,No,NULL,Not Applicable,2025-04-15,Thane,Lloyd 1.5 Ton 5 Star Inverter Split AC,ashok_patel
488,Switchgear,MCB,Reo,NULL,NULL,NULL,NULL,Trip-Free Mechanism,C-Curve,NULL,White,250,2024-08-20,6,4.9,Kolkata,Local Electric Store,0,In Stock,72,Positive,No,NULL,Not Applicable,2024-10-01,Kolkata,Havells Reo 16A SP C-Curve MCB,contractor_kol
489,Water Purifiers,Water Purifier,Delite,NULL,8,NULL,NULL,RO+UF,Absolute Safety,NULL,White/Teal,12500,2025-04-10,1,3.2,Jaipur,Amazon,18,In Stock,12,Negative,No,Water tastes a bit metallic. Service request raised.,Pending,2025-05-05,Jaipur,Havells Delite 8L RO+UF Water Purifier,health_conscious
490,Appliances,Electric Kettle,Celeste,NULL,1.5,NULL,NULL,Dual Wall,Cool Touch Exterior,NULL,Steel/Black,2999,2025-06-01,2,4.6,Bangalore,Amazon,10,In Stock,24,Positive,No,NULL,Not Applicable,2025-07-15,Bangalore,Havells Celeste 1.5L Electric Kettle,user_bglr_99
491,Fans,Table Fan,Cresent,NULL,NULL,NULL,NULL,Aerodynamic Blades,High Air Delivery,NULL,White/Blue,2800,2025-04-20,2,4.2,Lucknow,Flipkart,15,In Stock,24,Positive,No,NULL,Not Applicable,2025-05-25,Lucknow,Havells Cresent 400mm Table Fan,office_use
492,Lighting,Downlighter,Cielo,NULL,NULL,NULL,NULL,Glare-Free,15W Power,NULL,White,950,2024-11-25,1,4.7,Mumbai,Havells e-Store,5,In Stock,12,Positive,No,NULL,Not Applicable,2025-01-02,Mumbai,Havells Cielo 15W LED Downlighter,architect_mumbai
493,Appliances,Steam Iron,Cord-Free,NULL,NULL,NULL,NULL,Cordless Technology,Ceramic Soleplate,NULL,Blue/White,3500,2024-10-18,2,4.3,Pune,Amazon,20,In Stock,24,Positive,No,NULL,Not Applicable,2024-11-30,Pune,Havells Cord-Free Steam Iron,no_cords_pls
494,Air Coolers,Personal Cooler,Tuono,NULL,18,NULL,NULL,Auto-Drain,3-Side Honeycomb Pads,NULL,White/Grey,6500,2025-03-15,1,4,Ahmedabad,Flipkart,10,In Stock,12,Positive,No,NULL,Not Applicable,2025-04-12,Ahmedabad,Havells Tuono 18L Personal Air Cooler,student_life
495,Personal Grooming,Shaver,Digital,NULL,NULL,NULL,NULL,IPX7 Waterproof,LED Display,NULL,Graphite,3200,2025-01-20,2,4.5,Delhi,Amazon,15,In Stock,24,Positive,No,NULL,Not Applicable,2025-02-28,Noida,Havells Digital Shaver RS7130,vikram_s
496,Washing Machine,Top Load,Premier,NULL,NULL,8,NULL,Penta Force Pulsator,Near Zero Pressure,5,Grey,22000,2025-02-14,2,4.2,Chennai,Croma,10,In Stock,24,Positive,No,NULL,Not Applicable,2025-03-20,Chennai,Havells-Lloyd Premier 8kg Top Load Washing Machine,new_homeowner
497,Fans,Exhaust Fan,Ventilair DB,NULL,NULL,NULL,NULL,Durable Body,250mm Blade,NULL,Grey,2100,2025-05-01,2,4.6,Kochi,Amazon,5,In Stock,24,Positive,No,NULL,Not Applicable,2025-06-11,Kochi,Havells Ventilair DB 250mm Exhaust Fan,kitchen_fresh
498,Water Heaters,Instant Geyser,Opal,NULL,3,NULL,NULL,LED Indicator,Fire Retardant Cable,4,White/Blue,3900,2024-10-05,2,4.3,Bangalore,Flipkart,15,In Stock,24,Positive,No,NULL,Not Applicable,2024-11-19,Bangalore,Havells Opal 3L Instant Water Heater,quick_shower
499,Appliances,OTG,Digi-19,NULL,19,NULL,NULL,6-Element Cooking,Digital Controls,NULL,Black/Silver,5500,2025-04-22,1,4.4,Navi Mumbai,Havells e-Store,8,In Stock,12,Positive,No,NULL,Not Applicable,2025-05-30,Navi Mumbai,Havells Digi-19 19L OTG,baker_neha
500,Lighting,Batten Light,Linear,NULL,NULL,NULL,NULL,Energy Saving,22W Power,4,White,550,2025-06-10,1,4.8,Hyderabad,Amazon,0,In Stock,12,Positive,No,NULL,Not Applicable,2025-07-21,Hyderabad,Havells Linear 22W LED Batten,bright_ideas
501,Fans,Ceiling Fan,Aria,NULL,NULL,NULL,NULL,BLDC Motor,Smart IoT Enabled,5,Oak Wood,9500,2024-11-01,2,4.7,Mumbai,Croma,10,In Stock,24,Positive,No,NULL,Not Applicable,2024-12-15,Mumbai,Havells Aria 1320mm IoT Ceiling Fan,tech_savvy_home
502,Switchgear,Socket,Crabtree Signia,NULL,NULL,NULL,NULL,USB Charging,Shuttered Socket,NULL,Graphite Black,850,2025-02-18,5,4.9,Pune,Local Electric Store,0,In Stock,60,Positive,No,NULL,Not Applicable,2025-04-01,Pune,Crabtree Signia 2.1A Twin USB Charger Socket,modern_elec
503,Appliances,Induction Cooktop,Quick-Cook,NULL,NULL,NULL,NULL,Variable Temp Control,1600W,NULL,Black,2800,2025-01-30,1,2.9,Kolkata,Flipkart,20,In Stock,12,Negative,Yes,Stopped working after a power fluctuation. Poor build quality.,Resolved,2025-02-25,Kolkata,Havells Quick-Cook 1600W Induction Cooktop,disappointed_amit
504,Personal Grooming,Trimmer,Pro-Trim,NULL,NULL,NULL,NULL,Titanium Blades,90 min runtime,NULL,Matte Black,1999,2025-03-25,2,4.6,Delhi,Amazon,10,In Stock,24,Positive,No,NULL,Not Applicable,2025-04-20,Delhi,Havells Pro-Trim Beard Trimmer,groomed_gent
505,Air Purifiers,Air Purifier,PureZone,NULL,NULL,NULL,NULL,5-Stage Filtration,PM2.5 Display,4,White/Gold,16500,2024-10-15,2,4.5,Delhi,Havells e-Store,15,In Stock,24,Positive,No,NULL,Not Applicable,2024-11-10,Delhi,Havells PureZone 300 Air Purifier,healthy_air
506,Water Heaters,Storage Geyser,Magnatron,NULL,15,NULL,NULL,Colour-changing LED,Incoloy Glass Coated Element,5,White,14500,2024-09-28,4,4.8,Bangalore,Croma,5,In Stock,48,Positive,No,NULL,Not Applicable,2024-11-05,Bangalore,Havells Magnatron 15L Storage Water Heater,premium_user
507,Fans,Pedestal Fan,Trishul,NULL,NULL,NULL,NULL,Heavy Duty Motor,3 Blade Aerofoil,NULL,Black,4200,2025-04-02,2,4.3,Chennai,Amazon,10,In Stock,24,Positive,No,NULL,Not Applicable,2025-05-18,Chennai,Havells Trishul 500mm Pedestal Fan,factory_owner
508,Lighting,Spot Light,Zoom,NULL,NULL,NULL,NULL,Adjustable Beam,3W Power,NULL,Brushed Chrome,600,2025-05-11,1,4.5,Mumbai,Local Electric Store,0,In Stock,12,Positive,No,NULL,Not Applicable,2025-06-29,Bandra,Havells Zoom 3W LED Spot Light,art_gallery
509,Appliances,Hand Blender,PowerBlend,NULL,NULL,NULL,NULL,300W DC Motor,Detachable Stem,NULL,White,1499,2025-07-01,2,4.4,Hyderabad,Flipkart,25,In Stock,24,Positive,No,NULL,Not Applicable,2025-07-25,Hyderabad,Havells PowerBlend 300W Hand Blender,quick_blends
510,Air Conditioner,Window AC,Lloyd,1.5,NULL,NULL,NULL,Non-Inverter,Strong Dehumidification,3,White,33500,2025-03-05,1,3.9,Jaipur,Flipkart,12,In Stock,12,Neutral,No,A bit noisy but cooling is effective.,Not Applicable,2025-04-02,Jaipur,Lloyd 1.5 Ton 3 Star Window AC,raj_kumar
511,Water Purifiers,Water Purifier,Pro,NULL,10,NULL,NULL,RO+UV+Alkaline,iProtect Purification,NULL,Black,21000,2025-01-10,1,4.7,Pune,Havells e-Store,10,In Stock,12,Positive,No,NULL,Not Applicable,2025-02-08,Pune,Havells Pro 10L Alkaline Water Purifier,amit_joshi
512,Fans,Ceiling Fan,Efficiencia Neo,NULL,NULL,NULL,NULL,BLDC Motor,Low Power Consumption,5,Brown,3850,2024-12-20,2,4.8,Navi Mumbai,Amazon,10,In Stock,24,Positive,No,NULL,Not Applicable,2025-01-25,Navi Mumbai,Havells Efficiencia Neo 1200mm BLDC Fan,save_energy
513,Appliances,Sandwich Maker,Toastino,NULL,NULL,NULL,NULL,Non-stick grill plates,Heat-resistant handle,NULL,Black/Silver,2250,2025-06-15,2,4.5,Kolkata,Croma,5,In Stock,24,Positive,No,NULL,Not Applicable,2025-07-20,Kolkata,Havells Toastino 4-Slice Grill Sandwich Maker,breakfast_king
514,Lighting,Flood Light,Aura,NULL,NULL,NULL,NULL,IP66 Weatherproof,50W LED,NULL,Grey,2500,2025-02-22,2,4.6,Cochin,Local Electric Store,0,In Stock,24,Positive,No,NULL,Not applicable,2025-04-10,Cochin,Havells Aura 50W LED Flood Light,outdoor_decor
515,Personal Grooming,Hair Dryer,Compact,NULL,NULL,NULL,NULL,Foldable Handle,1200W,NULL,Teal,1150,2025-05-18,2,4.3,Delhi,Flipkart,20,In Stock,24,Positive,No,NULL,Not applicable,2025-06-25,Delhi,Havells Compact 1200W Hair Dryer,traveller_girl
516,Water Heaters,Storage Geyser,Monza Slim,NULL,15,NULL,NULL,Vertical Mounting,Shock Safe Plug,4,White,8200,2024-11-15,2,4.2,Ahmedabad,Amazon,15,In Stock,24,Positive,No,NULL,Not applicable,2024-12-28,Ahmedabad,Havells Monza Slim 15L Water Heater,smarthome_ahd
517,Switchgear,RCCB,Safe-T,NULL,NULL,NULL,NULL,Adip-Technology,40A,30mA sensitivity,NULL,White,1800,5,4.9,Bangalore,Local Electric Store,5,In Stock,60,Positive,No,NULL,Not applicable,2025-01-29,Bangalore,Havells Safe-T DP 40A RCCB,safety_first_elec
518,Appliances,Juicer Mixer Grinder,Stilus,NULL,NULL,NULL,NULL,4 Jar Juicer Mixer Grinder,1000W,NULL,Black/Orange,6800,2025-03-01,2,3.1,Mumbai,Amazon,10,In Stock,24,Negative,Yes,Juicer attachment broke on the third use. Plastic quality is poor.,Pending,2025-03-22,Mumbai,Havells Stilus 1000W JMG,juicer_fail
519,Fans,Wall Fan,Sprint,NULL,NULL,NULL,NULL,High Speed,Pivot Arrangement,NULL,Grey,2600,2025-04-16,2,4.1,Surat,Flipkart,12,In Stock,24,Positive,No,NULL,Not applicable,2025-05-20,Surat,Havells Sprint 400mm Wall Fan,user_surat
520,Air Coolers,Window Cooler,Celia,NULL,55,NULL,NULL,Powerful Air Delivery,Collapsible Louvers,NULL,White,11500,2025-02-10,1,4,Nagpur,Croma,8,In Stock,12,Positive,No,NULL,Not applicable,2025-03-14,Nagpur,Havells Celia 55L Window Cooler,cool_breeze
521,Water Purifiers,Water Purifier,Fab,NULL,7,NULL,NULL,RO+UV,Space Saving Design,NULL,White/Maroon,13500,2025-05-20,1,4.5,Chandigarh,Havells e-Store,10,In Stock,12,Positive,No,NULL,Not applicable,2025-06-30,Chandigarh,Havells Fab 7L Water Purifier,punjab_homes
522,Appliances,Dry Iron,Ora,NULL,NULL,NULL,NULL,DuPont Teflon Coated,1100W,NULL,Cherry,950,2025-06-25,2,4.6,Pune,Amazon,5,In Stock,24,Positive,No,NULL,Not applicable,2025-07-28,Pune,Havells Ora 1100W Dry Iron,crisp_clothes
523,Lighting,Street Light,Endura,NULL,NULL,NULL,NULL,Pressure Die-Cast Housing,45W LED,NULL,Grey,4500,2025-01-15,2,4.8,Navi Mumbai,Local Electric Store,0,In Stock,24,Positive,No,NULL,Not applicable,2025-03-01,Panvel,Havells Endura 45W LED Street Light,municipal_corp
524,Fans,Ceiling Fan,Momenta+,NULL,NULL,NULL,NULL,Wider Tip Blades,Higher Air Delivery,2,Ivory,2900,2024-11-20,2,4.4,Patna,Flipkart,15,In Stock,24,Positive,No,NULL,Not applicable,2025-01-05,Patna,Havells Momenta+ 1200mm Ceiling Fan,bihar_buyer
525,Air Conditioner,Split AC,Elara,2,NULL,NULL,NULL,Heavy Duty Inverter,100% Copper,3,White,58000,2025-02-28,1,4.3,Delhi,Croma,10,In Stock,12,Positive,No,NULL,Not applicable,2025-04-05,Delhi,Havells Elara 2 Ton 3 Star Inverter AC,big_room
526,Water Heaters,Instant Geyser,Zella,NULL,1,NULL,NULL,Ultra-Slim Design,Stainless Steel Tank,3,White/Black,3500,2024-12-01,2,4.1,Hyderabad,Amazon,10,In Stock,24,Positive,No,NULL,Not applicable,2024-12-25,Hyderabad,Havells Zella 1L Instant Water Heater,tiny_heater
527,Personal Grooming,Epilator,Velvet,NULL,NULL,NULL,NULL,20 Tweezer System,2 Speed settings,NULL,White/Pink,2800,2025-05-01,2,4,Mumbai,Amazon,18,In Stock,24,Positive,No,NULL,Not applicable,2025-06-05,Mumbai,Havells Velvet Touch Epilator,smooth_skin
528,Appliances,Pop-up Toaster,Grillz,NULL,NULL,NULL,NULL,Bun Warmer Rack,Reheat Function,NULL,Metallic Grey,2650,2025-06-12,2,4.5,Bangalore,Havells e-Store,5,In Stock,24,Positive,No,NULL,Not applicable,2025-07-18,Bangalore,Havells Grillz 800W Pop-up Toaster,toast_master
529,Fans,Exhaust Fan,TurboForce,NULL,NULL,NULL,NULL,Heavy-Duty Motor,Bird Guard,NULL,Metallic Black,3200,2025-03-20,2,4.7,Pune,Amazon,10,In Stock,24,Positive,No,NULL,Not applicable,2025-04-28,Pune,Havells TurboForce 300mm Exhaust Fan,industrial_use
